1789516027,0,2
1789516032,0,2
1789516037,0,24382
1789516042,0,24382
1789516047,0,24382
1789516052,0,24382
1789516057,0,24382
1789516062,0,24382
1789516067,0,24382
1789516072,0,24382
1789516077,0,24382
1789516082,0,24382
1789516087,0,24382
1789516092,0,24382
1789516097,0,24382
1789516102,0,24382
1789516107,0,24382
1789516112,0,24382
1789516118,0,24382
1789516123,0,24382
1789516128,0,24382
1789516133,0,24382
1789516138,0,24382
1789516143,0,24382
1789516148,0,24382
1789516153,0,24382
1789516158,0,24382
1789516163,0,24382
1789516168,0,24382
1789516173,0,24382
1789516178,0,24384
1789516183,0,24384
1789516188,0,24384
1789516193,38,24394
1789516198,0,24394
1789516203,100,24408
1789516208,100,24408
1789516213,100,24408
1789516218,100,24408
1789516223,100,24408
1789516229,100,24408
1789516234,0,24408
1789516239,0,24408
1789516244,0,24408
1789516249,0,24408
1789516254,0,24408
1789516259,0,24408
1789516264,0,24408
1789516269,100,24408
1789516274,100,24408
1789516279,100,24408
1789516284,100,24408
1789516289,100,24408
1789516294,100,24408
1789516299,0,24408
1789516304,0,24408
1789516309,0,24408
1789516314,0,24408
1789516319,0,24408
1789516324,0,24408
1789516329,0,24408
1789516334,0,24408
1789516339,0,24408
1789516345,0,24408
1789516350,0,24408
1789516355,0,24408
1789516360,100,24408
1789516365,100,24408
1789516370,100,24408
1789516375,100,24408
1789516380,100,24408
1789516385,100,24408
1789516390,0,24408
1789516395,0,24408
1789516400,0,24408
1789516405,0,24408
1789516410,0,24408
1789516415,0,24408
1789516420,0,24408
1789516425,0,24408
1789516430,0,24408
1789516435,0,24408
1789516440,0,24408
1789516445,0,24408
1789516450,100,24408
1789516455,0,24408
1789516461,100,24408
1789516466,100,24408
1789516471,100,24408
1789516476,100,24408
1789516481,0,24408
1789516486,0,24408
1789516491,0,24408
1789516496,0,24408
1789516501,0,24408
1789516506,0,24408
1789516511,0,24408
1789516516,0,24408
1789516521,0,24408
1789516526,0,24408
1789516531,0,24408
1789516536,0,24408
1789516541,0,24408
1789516546,100,24408
1789516551,100,24408
1789516556,100,24408
1789516561,100,24408
1789516566,100,24408
1789516572,100,24408
1789516577,0,24408
1789516582,0,24408
1789516587,0,24408
1789516592,0,24408
1789516597,0,24408
1789516602,0,24408
1789516607,0,24408
1789516612,0,24408
1789516617,0,24408
1789516622,0,24408
1789516627,0,24408
1789516632,0,24408
1789516637,0,24408
1789516642,100,24408
1789516647,87,24408
1789516652,100,24408
1789516657,100,24408
1789516662,100,24408
1789516667,100,24408
1789516672,0,24408
1789516677,0,24408
1789516682,0,24408
1789516688,0,24408
1789516693,0,24408
1789516698,0,24408
1789516703,0,24408
1789516708,0,24408
1789516713,0,24408
1789516718,0,24408
1789516723,0,24408
1789516728,0,24408
1789516733,0,24408
1789516738,0,24408
1789516743,100,24408
1789516748,100,24408
1789516753,100,24408
1789516758,100,24408
1789516763,100,24408
1789516768,100,24408
1789516773,0,24408
1789516778,0,24408
1789516783,0,24408
1789516788,0,24408
1789516793,0,24408
1789516799,0,24408
1789516804,0,24408
1789516809,0,24408
1789516814,0,24408
1789516819,0,24408
1789516824,0,24408
1789516829,100,24408
1789516834,100,24408
1789516839,100,24408
1789516844,100,24408
1789516849,99,24408
1789516854,100,24408
1789516859,0,24408
1789516864,0,24408
1789516869,0,24408
1789516874,0,24408
1789516879,0,24408
1789516884,0,24408
1789516889,0,24408
1789516894,0,24408
1789516899,0,24408
1789516904,0,24408
1789516910,0,24408
1789516915,0,24408
1789516920,100,24408
1789516925,100,24408
1789516930,100,24408
1789516935,100,24408
1789516940,100,24408
1789516945,100,24408
1789516950,100,24408
1789516955,0,24408
1789516960,0,24408
1789516965,0,24408
1789516970,0,24408
1789516975,0,24408
1789516980,0,24408
1789516985,0,24408
1789516990,0,24408
1789516995,0,24408
1789517000,0,24408
1789517005,0,24408
1789517010,0,24408
1789517015,100,24408
1789517020,100,24408
1789517026,0,24408
1789517031,100,24408
1789517036,100,24408
1789517041,100,24408
1789517046,87,24408
1789517051,0,24408
1789517056,0,24408
1789517061,0,24408
1789517066,0,24408
1789517071,0,24408
1789517076,0,24408
1789517081,0,24408
1789517086,0,24408
1789517091,0,24408
1789517096,0,24408
1789517101,0,24408
1789517106,0,24408
1789517111,0,24408
1789517116,100,24408
1789517121,100,24408
1789517126,100,24408
1789517131,100,24408
1789517137,100,24408
1789517142,100,24408
1789517147,0,24408
1789517152,0,24408
1789517157,0,24408
1789517162,0,24408
1789517167,0,24408
1789517172,0,24408
1789517177,0,24408
1789517182,0,24408
