1789526316,0,2
1789526321,0,2
1789526326,0,24382
1789526331,0,24382
1789526336,0,24382
1789526341,0,24382
1789526347,0,24382
1789526352,0,24382
1789526357,0,24382
1789526362,0,24382
1789526367,0,24382
1789526372,0,24382
1789526377,0,24382
1789526382,0,24382
1789526387,0,24382
1789526392,0,24382
1789526397,0,24382
1789526402,0,24382
1789526407,0,24382
1789526412,0,24382
1789526417,0,24382
1789526422,0,24382
1789526427,0,24382
1789526432,0,24382
1789526437,0,24382
1789526442,0,24382
1789526447,0,24382
1789526452,0,24382
1789526458,0,24382
1789526463,0,24382
1789526468,0,24382
1789526473,0,24382
1789526478,0,24382
1789526483,0,24382
1789526488,0,24382
1789526493,0,24382
1789526499,0,24382
1789526504,0,24382
1789526509,0,24382
1789526514,0,24382
1789526519,0,24382
1789526524,0,24382
1789526529,0,24382
1789526535,0,24382
1789526540,0,24382
1789526545,0,24382
1789526550,0,24382
1789526555,0,24382
1789526560,0,24382
1789526566,0,24382
1789526571,0,24382
1789526576,0,24382
1789526581,0,24382
1789526586,0,24382
1789526591,0,24382
1789526596,0,24382
1789526602,0,24382
1789526607,0,24382
1789526612,0,24382
1789526617,0,24382
1789526622,0,24382
1789526627,0,24382
1789526632,0,24382
1789526638,0,24382
1789526643,0,24382
1789526648,0,24382
1789526653,0,24382
1789526658,0,24382
1789526663,0,24384
1789526668,0,24384
1789526674,0,24384
1789526679,0,24384
1789526684,0,24384
1789526689,0,24384
1789526694,0,24384
1789526699,0,24384
1789526704,0,24384
1789526710,0,24384
1789526715,11,24388
1789526720,0,24396
1789526725,0,24394
1789526730,0,24394
1789526735,0,24394
1789526740,0,24394
1789526746,1,24408
1789526751,100,24408
1789526756,100,24408
1789526761,100,24408
1789526766,100,24408
1789526771,100,24408
1789526776,80,24408
1789526781,100,24408
1789526787,100,24408
1789526792,99,24408
1789526797,100,24408
1789526802,100,24408
1789526807,100,24408
1789526812,100,24408
1789526818,100,24408
1789526823,100,24408
1789526828,100,24408
1789526833,100,24408
1789526838,100,24408
1789526843,0,24408
1789526848,0,24408
1789526854,0,24408
1789526859,0,24408
1789526864,100,24408
1789526869,100,24408
1789526874,100,24408
1789526879,100,24408
1789526884,100,24408
1789526890,100,24408
1789526895,100,24408
1789526900,100,24408
1789526905,100,24408
1789526910,100,24408
1789526915,100,24408
1789526920,100,24408
1789526926,100,24408
1789526931,100,24408
1789526936,100,24408
1789526941,100,24408
1789526946,100,24408
1789526951,100,24408
1789526956,100,24408
1789526962,0,24408
1789526967,0,24408
1789526972,0,24408
1789526977,0,24408
1789526982,0,24408
1789526987,0,24408
1789526992,0,24408
1789526998,0,24408
1789527003,0,24408
1789527008,0,24408
1789527013,0,24408
1789527018,0,24408
1789527023,0,24408
1789527028,0,24408
1789527034,0,24408
1789527039,0,24408
1789527044,0,24408
1789527049,0,24408
1789527054,0,24408
1789527059,0,24408
1789527064,0,24408
1789527070,0,24408
1789527075,100,24408
1789527080,100,24408
1789527085,100,24408
1789527090,100,24408
1789527095,100,24408
1789527100,99,24408
1789527106,100,24408
1789527111,100,24408
1789527116,100,24408
1789527121,100,24408
